H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,Home_W_Pct_10,Away_W_Pct_10,H_Team_Elo_Before,A_Team_Elo_Before
0.286,0.4589999999999999,0.391,0.733,43.6,25.2,17.5,6.1,5.2,-4.6,108.0,112.1,0.5670000000000001,0.667,0.435,0.3229999999999999,0.757,46.8,19.3,13.6,4.4,3.9,-1.6,107.7,108.8,0.53,1,0.2,0.3,1478.722906021776,1489.7098698521954
0.429,0.43,0.369,0.853,42.5,22.6,13.2,9.3,6.4,-3.2,109.7,113.4,0.5429999999999999,0.667,0.4679999999999999,0.366,0.797,42.9,22.9,16.0,7.6,5.2,6.2,109.4,103.6,0.588,1,0.3,0.3,1485.719705471583,1531.5660580075205
0.1669999999999999,0.467,0.3329999999999999,0.794,41.2,25.4,18.5,6.2,2.5,-11.9,103.8,115.3,0.574,0.667,0.4529999999999999,0.413,0.81,44.8,23.8,11.4,7.2,3.4,-3.1,111.1,114.5,0.547,0,0.0,0.3,1437.0665070240254,1486.931803292081
0.286,0.493,0.33,0.711,42.0,24.9,13.0,8.2,5.7,-0.3,113.1,113.4,0.57,0.286,0.441,0.324,0.7490000000000001,42.3,23.0,14.9,7.0,4.9,-5.6,106.6,112.2,0.542,1,0.2,0.2,1497.2606997542107,1481.0163459849969
0.286,0.47,0.381,0.735,40.6,23.0,14.3,6.0,4.8,-9.4,108.4,117.8,0.568,0.833,0.461,0.297,0.7659999999999999,46.8,24.1,13.3,10.0,5.1,8.2,109.6,101.6,0.552,0,0.2,0.4,1474.0447177969086,1527.4444532841198
0.875,0.523,0.408,0.8320000000000001,44.0,28.6,14.6,8.3,5.8,13.0,120.0,106.6,0.63,0.667,0.49,0.379,0.7290000000000001,44.2,25.8,13.2,7.6,5.6,3.4,114.3,111.8,0.578,1,0.6,0.3,1573.59539050405,1496.6364293070096
0.286,0.431,0.348,0.774,43.6,19.5,13.4,7.3,2.4,-4.0,105.5,109.6,0.522,0.5710000000000001,0.501,0.43,0.674,41.5,24.0,14.3,8.4,5.0,6.3,112.2,105.9,0.575,0,0.1,0.3,1463.2881711681723,1511.8848716647751
0.5,0.435,0.3379999999999999,0.779,48.8,25.7,14.0,6.0,6.0,-0.9,106.3,107.5,0.541,0.5710000000000001,0.478,0.374,0.826,45.1,20.8,15.7,5.5,5.9,5.1,110.5,105.5,0.584,1,0.3,0.4,1497.8475145481152,1526.3418182643084
0.7140000000000001,0.418,0.3279999999999999,0.7559999999999999,48.8,22.6,13.6,6.2,4.1,4.8,100.8,96.2,0.517,1.0,0.48,0.384,0.7909999999999999,52.4,25.3,16.2,5.5,6.7,15.0,113.2,98.2,0.596,1,0.4,0.6,1522.7445012299606,1573.1283422845484
0.143,0.452,0.348,0.809,44.0,20.7,14.6,7.4,1.4,-7.8,108.9,116.5,0.5429999999999999,0.857,0.46,0.293,0.7509999999999999,48.0,24.1,13.7,9.5,5.7,7.2,109.3,102.1,0.545,0,0.1,0.5,1456.2515194037446,1531.4947029791465
0.7140000000000001,0.469,0.374,0.879,49.7,19.6,14.9,5.6,5.3,7.6,113.9,106.4,0.584,0.5710000000000001,0.489,0.372,0.736,43.5,25.4,13.5,7.6,5.1,1.6,114.3,113.3,0.579,1,0.4,0.3,1539.7134241247743,1490.7418819253087
0.286,0.439,0.365,0.7090000000000001,41.8,22.6,17.2,7.4,5.3,-7.8,100.1,107.5,0.546,0.625,0.498,0.4,0.643,43.1,22.5,14.4,7.4,4.8,-0.2,109.1,108.7,0.5720000000000001,0,0.2,0.5,1470.6500953045925,1523.6991248095978
0.5,0.4629999999999999,0.377,0.807,43.5,24.4,11.7,6.2,7.2,6.0,114.9,109.1,0.5720000000000001,0.3329999999999999,0.428,0.275,0.665,45.4,19.2,14.8,10.2,5.3,-2.5,102.4,105.0,0.507,0,0.4,0.2,1532.6930120303327,1488.8782666378693
0.143,0.433,0.3229999999999999,0.8009999999999999,38.5,19.7,13.6,7.3,6.5,-9.9,104.4,114.3,0.547,0.429,0.428,0.265,0.6729999999999999,45.8,19.2,14.1,10.4,5.8,-1.6,103.4,104.9,0.507,0,0.1,0.3,1457.678839375828,1497.488761723209
0.25,0.4479999999999999,0.337,0.747,41.7,23.0,15.8,6.7,4.9,-5.0,106.6,111.6,0.5489999999999999,0.25,0.431,0.362,0.789,42.7,19.4,13.9,7.2,2.9,-4.2,105.2,109.8,0.527,0,0.2,0.1,1477.98607816534,1455.4082087476277
0.5710000000000001,0.47,0.376,0.768,43.4,23.0,15.7,7.8,5.1,4.9,111.0,106.4,0.585,0.667,0.435,0.368,0.773,40.1,23.9,13.8,11.0,3.2,3.7,104.9,101.5,0.5479999999999999,0,0.3,0.4,1526.148767494339,1531.8428629807636
0.286,0.41,0.305,0.735,45.5,24.7,13.7,7.3,6.2,-10.0,99.4,109.6,0.497,0.5,0.473,0.376,0.8290000000000001,44.3,20.4,15.9,5.5,6.0,3.3,109.9,106.4,0.5820000000000001,0,0.1,0.4,1444.7422742360334,1517.5369811825285
0.143,0.455,0.324,0.792,40.2,24.6,17.9,6.7,2.5,-14.4,101.4,115.5,0.557,0.875,0.481,0.352,0.785,46.1,25.0,13.5,7.9,6.0,8.2,114.5,106.7,0.578,0,0.0,0.6,1414.883438381821,1544.7304958132916
0.25,0.4639999999999999,0.3929999999999999,0.7340000000000001,40.8,23.5,14.3,6.1,4.9,-8.4,108.0,116.5,0.563,0.625,0.506,0.416,0.6709999999999999,41.6,24.1,14.4,8.6,5.7,6.3,112.1,105.5,0.5770000000000001,0,0.2,0.4,1469.994468101882,1519.7648340853198
0.889,0.524,0.418,0.813,43.9,29.5,14.8,8.4,5.6,12.6,120.3,107.5,0.631,0.5,0.4479999999999999,0.381,0.8320000000000001,42.1,22.1,13.4,9.4,6.6,-2.4,111.4,114.2,0.557,1,0.7,0.4,1579.4899378857508,1491.1369959847643
0.375,0.4539999999999999,0.381,0.733,44.4,24.9,17.1,5.9,4.9,-3.9,108.0,111.4,0.56,0.1669999999999999,0.412,0.3329999999999999,0.7020000000000001,41.2,20.6,13.7,8.3,6.2,-10.3,103.9,113.5,0.516,0,0.3,0.1,1482.1260341036225,1458.3475054439523
0.875,0.4629999999999999,0.304,0.762,48.2,24.1,13.7,9.5,5.9,8.7,110.8,102.1,0.55,0.5,0.47,0.377,0.746,43.3,23.0,15.6,7.3,5.2,3.1,110.8,108.0,0.583,1,0.6,0.3,1546.1372700952836,1513.9565645101309
0.444,0.457,0.363,0.818,44.2,24.5,12.3,6.3,6.7,4.9,113.7,109.2,0.5660000000000001,0.125,0.447,0.341,0.8220000000000001,43.5,20.6,14.7,7.9,1.8,-9.3,108.2,117.3,0.5379999999999999,1,0.4,0.1,1524.082516944993,1441.6089522876073
0.75,0.473,0.3939999999999999,0.873,48.8,20.2,14.7,5.3,5.1,8.2,115.3,107.4,0.593,0.375,0.495,0.349,0.716,41.3,24.5,13.7,8.6,5.7,-0.1,112.4,112.5,0.574,0,0.5,0.3,1547.6477809639202,1500.2909675738674
0.25,0.444,0.354,0.7040000000000001,41.3,22.6,17.5,7.1,5.3,-10.3,100.3,110.4,0.5489999999999999,0.429,0.436,0.354,0.718,48.6,21.2,15.5,6.5,6.7,1.0,108.9,107.6,0.539,1,0.2,0.2,1448.1827220190878,1495.8224743788626
0.667,0.502,0.397,0.7020000000000001,42.0,23.9,14.2,8.6,6.1,5.9,112.4,106.2,0.5760000000000001,0.75,0.421,0.348,0.763,47.8,23.5,13.5,6.0,4.6,4.7,102.6,98.2,0.527,1,0.5,0.5,1524.6686065505116,1528.9817281769565
0.222,0.4639999999999999,0.396,0.741,41.3,24.7,14.3,5.7,5.2,-7.7,108.4,116.3,0.564,0.286,0.423,0.34,0.6990000000000001,41.7,21.1,13.2,7.8,6.8,-7.8,107.3,114.4,0.529,0,0.2,0.2,1465.0906956366905,1470.0172977060472
0.7140000000000001,0.466,0.391,0.8270000000000001,44.9,23.7,11.7,7.1,3.8,1.5,111.9,110.6,0.5579999999999999,0.5,0.481,0.36,0.752,43.4,25.0,13.4,7.5,4.8,-0.1,114.3,114.7,0.574,1,0.4,0.3,1509.1148719342857,1482.807525086163
0.556,0.439,0.35,0.775,47.7,25.9,14.1,6.1,6.1,0.1,107.0,107.2,0.545,0.5710000000000001,0.433,0.3229999999999999,0.759,47.2,18.6,13.9,4.8,4.2,-1.5,107.6,108.7,0.531,1,0.4,0.3,1506.6523516298953,1486.3067417703492
0.875,0.48,0.377,0.7809999999999999,51.5,24.7,15.9,5.8,6.3,12.7,113.0,100.2,0.593,0.667,0.503,0.4,0.667,42.9,23.8,14.2,8.0,4.6,3.0,111.6,107.9,0.5820000000000001,1,0.6,0.6,1566.8911153375527,1546.1664980951025
0.667,0.467,0.366,0.8590000000000001,48.5,20.0,14.5,5.8,5.0,6.9,113.6,107.1,0.579,0.444,0.439,0.366,0.825,41.7,22.4,12.5,9.2,6.3,-4.0,109.8,114.2,0.546,1,0.5,0.4,1538.9517027055306,1483.2608343756615
0.3329999999999999,0.4589999999999999,0.3879999999999999,0.7190000000000001,44.1,24.8,16.7,5.8,4.8,-4.4,109.3,113.3,0.564,0.6,0.437,0.347,0.7909999999999999,47.2,25.3,14.4,6.5,5.7,1.0,106.6,105.8,0.5489999999999999,1,0.3,0.5,1470.4562418415276,1514.294142309485
0.125,0.4429999999999999,0.32,0.799,37.3,20.5,14.2,7.1,6.2,-11.3,104.6,116.0,0.552,0.3329999999999999,0.4429999999999999,0.349,0.7809999999999999,42.6,20.2,13.8,7.9,3.0,-2.4,107.2,109.9,0.536,1,0.1,0.2,1438.700494079621,1470.311604148181
0.444,0.498,0.351,0.706,41.9,23.8,14.2,8.6,6.2,0.3,111.5,111.2,0.575,0.889,0.483,0.353,0.768,45.4,25.5,13.6,8.3,6.4,8.3,113.8,105.9,0.58,0,0.4,0.7,1508.987045832257,1552.0196574286742
0.75,0.466,0.385,0.8240000000000001,44.6,24.3,11.4,7.2,3.8,3.1,111.4,108.6,0.555,0.25,0.414,0.3,0.716,44.9,24.2,13.3,7.3,6.0,-11.9,99.1,111.0,0.495,0,0.5,0.1,1518.340142330244,1426.8232878568044
0.125,0.4529999999999999,0.3229999999999999,0.767,41.3,24.1,17.7,6.3,2.7,-13.8,101.1,114.6,0.5489999999999999,0.7140000000000001,0.445,0.385,0.746,40.5,24.1,13.6,10.8,3.2,4.7,107.0,102.6,0.557,1,0.0,0.5,1407.5942767664385,1544.0350659649716
0.9,0.52,0.414,0.809,45.4,29.6,14.9,7.9,5.9,13.0,119.7,106.4,0.627,0.625,0.4479999999999999,0.377,0.743,39.6,23.7,13.7,11.2,3.2,3.9,107.2,103.8,0.557,1,0.8,0.5,1587.3660994948534,1537.571362048534
0.3,0.44,0.3339999999999999,0.778,43.5,20.1,14.4,7.6,3.2,-3.5,106.1,109.6,0.53,0.2,0.4589999999999999,0.386,0.768,41.0,23.8,14.8,6.5,5.1,-7.8,106.6,114.5,0.561,0,0.2,0.2,1459.0885048644905,1454.397866603639
0.556,0.473,0.391,0.821,45.0,20.6,15.7,5.4,5.7,5.7,111.1,105.4,0.583,0.4,0.427,0.353,0.8190000000000001,41.4,21.9,12.4,9.2,6.1,-6.5,107.1,114.0,0.531,1,0.5,0.4,1535.4559675617572,1469.534087343677
0.3329999999999999,0.424,0.309,0.7170000000000001,44.9,24.8,12.8,7.3,5.8,-9.9,101.4,111.3,0.505,0.111,0.445,0.346,0.83,41.6,20.8,14.8,8.2,1.8,-11.9,106.8,118.5,0.5379999999999999,1,0.2,0.1,1439.819479394251,1428.9302962613938
0.5,0.429,0.305,0.746,46.4,18.1,14.1,5.2,4.0,-2.5,105.7,107.9,0.526,0.375,0.441,0.361,0.7240000000000001,47.7,21.9,15.8,6.5,6.6,0.2,110.0,109.2,0.547,0,0.3,0.2,1478.6649510907591,1488.9554976915078
0.444,0.4629999999999999,0.358,0.738,43.2,23.0,15.4,7.8,5.4,1.1,108.8,107.8,0.5720000000000001,0.9,0.485,0.346,0.778,45.5,26.0,13.5,8.3,6.2,8.8,114.0,105.7,0.58,0,0.3,0.8,1504.54894029277,1565.3808667362196
0.7,0.494,0.39,0.7090000000000001,42.4,23.9,14.1,8.8,5.7,5.4,111.7,106.0,0.5710000000000001,0.375,0.423,0.336,0.6940000000000001,42.2,21.1,14.0,8.5,6.6,-5.9,106.1,111.4,0.528,0,0.6,0.3,1527.9779745617593,1480.7101267390983
0.889,0.466,0.306,0.7509999999999999,48.3,25.1,14.1,9.4,5.3,9.5,110.3,101.0,0.551,0.667,0.422,0.357,0.758,47.7,23.5,13.6,6.0,4.9,4.1,102.7,98.9,0.529,1,0.7,0.5,1555.5448943126446,1525.6723601657086
0.5,0.444,0.291,0.688,44.7,20.9,13.9,10.7,5.7,1.3,106.5,105.0,0.528,0.444,0.479,0.354,0.731,43.8,24.6,13.6,7.0,5.1,-1.6,112.2,114.0,0.569,1,0.4,0.3,1516.4671070194163,1473.5822546902043
0.5,0.4679999999999999,0.36,0.8240000000000001,44.9,25.0,12.6,6.0,6.8,7.6,115.1,107.9,0.574,0.3329999999999999,0.4529999999999999,0.359,0.7120000000000001,40.8,23.6,17.5,7.5,5.4,-8.7,102.5,111.2,0.557,1,0.5,0.3,1536.7611729712064,1455.0496987064423
0.222,0.4529999999999999,0.341,0.733,41.7,23.0,16.2,6.7,4.5,-5.8,107.0,112.9,0.552,0.222,0.442,0.313,0.794,38.3,20.5,14.0,7.6,6.7,-8.8,104.8,114.0,0.55,1,0.2,0.2,1463.0826827647868,1449.9235933633115
0.7,0.465,0.356,0.861,50.2,19.6,14.7,5.9,4.6,9.1,113.5,104.6,0.5770000000000001,0.889,0.48,0.379,0.8009999999999999,51.3,24.9,15.4,5.8,6.3,14.9,114.9,100.1,0.601,1,0.6,0.7,1552.6784497375156,1584.885813448668
0.222,0.4589999999999999,0.336,0.778,41.3,24.4,18.7,6.4,2.8,-12.2,102.2,114.0,0.561,0.4,0.461,0.382,0.7190000000000001,43.3,24.9,15.8,6.3,4.6,-1.4,110.1,111.3,0.561,0,0.1,0.4,1414.057980682876,1488.888516378096
0.6,0.497,0.3989999999999999,0.652,42.6,23.6,14.1,7.7,4.5,-0.6,110.3,110.1,0.575,0.909,0.492,0.351,0.7879999999999999,45.3,25.5,13.6,8.4,5.9,9.2,114.9,106.2,0.588,0,0.6,0.9,1528.1717999839873,1577.3396724609477
0.4,0.494,0.3429999999999999,0.7170000000000001,41.4,23.9,14.4,8.3,6.0,-1.0,110.8,111.6,0.573,0.364,0.43,0.346,0.8170000000000001,41.2,21.8,12.3,9.2,6.3,-6.9,107.5,114.7,0.5329999999999999,1,0.4,0.4,1495.6258365247118,1462.9436655566683
0.4,0.426,0.31,0.7290000000000001,44.5,24.6,13.1,7.7,5.7,-8.7,101.9,110.5,0.509,0.444,0.427,0.306,0.7340000000000001,47.1,18.8,14.4,5.4,3.8,-2.8,105.0,107.5,0.522,0,0.3,0.3,1443.5271835242395,1470.516675061028
0.1,0.451,0.355,0.821,41.8,20.8,15.1,8.2,1.8,-10.9,106.5,117.4,0.542,0.556,0.449,0.299,0.69,43.9,21.3,13.6,11.1,5.4,1.8,107.4,105.4,0.5329999999999999,0,0.1,0.5,1425.2225921314052,1521.61567754911
0.444,0.442,0.364,0.7140000000000001,47.2,21.8,15.6,6.8,6.6,0.8,109.3,108.1,0.546,0.667,0.462,0.379,0.83,44.6,24.5,11.4,6.8,3.9,2.0,111.6,109.9,0.555,1,0.3,0.5,1497.103773721239,1505.3439507927976
0.4,0.461,0.348,0.727,42.9,23.6,15.1,8.0,5.3,-0.3,109.0,109.4,0.568,0.3,0.455,0.35,0.759,42.5,23.2,16.4,6.4,4.7,-3.4,108.1,111.6,0.56,1,0.3,0.3,1492.5901345680418,1475.094224195725
0.636,0.489,0.379,0.7040000000000001,42.4,23.4,14.3,8.8,5.5,4.5,110.7,105.8,0.568,0.545,0.439,0.3389999999999999,0.787,47.0,24.4,15.5,6.4,5.3,-1.2,105.5,106.8,0.552,0,0.6,0.5,1519.2840472517648,1495.8618677729169
0.3,0.456,0.346,0.7170000000000001,40.2,23.4,17.8,8.0,5.7,-8.9,101.9,110.6,0.556,0.273,0.435,0.3289999999999999,0.7929999999999999,44.6,19.8,14.5,7.4,3.4,-3.2,105.5,108.5,0.525,0,0.3,0.2,1448.935883940774,1454.1835320322798
0.556,0.449,0.372,0.745,38.7,24.7,13.3,10.9,3.8,1.6,107.1,105.9,0.556,0.9,0.465,0.315,0.747,48.3,25.1,14.0,8.9,5.2,9.3,111.1,101.9,0.552,1,0.5,0.8,1528.501997788873,1561.9548093613205
0.4,0.48,0.349,0.741,43.6,24.7,14.2,7.1,5.1,-2.0,111.8,114.0,0.5720000000000001,0.273,0.4579999999999999,0.375,0.764,41.0,22.6,15.0,6.6,5.3,-6.9,105.8,113.0,0.5579999999999999,1,0.3,0.3,1468.433684160511,1459.3028394358496
0.909,0.519,0.423,0.823,45.7,29.7,14.8,7.6,5.7,13.3,120.0,106.4,0.629,0.8,0.476,0.38,0.804,50.6,25.1,15.1,5.4,5.8,12.1,114.2,102.1,0.595,0,0.9,0.7,1596.4354637545143,1572.524290131543
0.2,0.447,0.3379999999999999,0.784,42.1,23.6,18.8,6.2,2.8,-13.2,100.3,113.3,0.55,0.6,0.43,0.351,0.763,47.1,23.4,13.5,6.4,5.4,2.9,103.5,100.8,0.534,0,0.1,0.5,1397.814050783862,1519.2624451170327
0.727,0.47,0.361,0.8540000000000001,50.4,19.9,14.5,6.0,4.5,9.6,114.2,104.8,0.581,0.6,0.475,0.3979999999999999,0.8270000000000001,44.9,21.5,15.3,5.4,5.5,6.2,112.2,106.1,0.586,1,0.7,0.6,1565.0399730546403,1542.0463893487654
0.6,0.446,0.296,0.69,44.0,20.2,13.5,11.3,5.7,2.5,106.4,103.7,0.53,0.444,0.425,0.3339999999999999,0.7140000000000001,42.1,21.5,14.4,8.6,6.6,-4.8,105.9,110.2,0.534,1,0.6,0.4,1529.9415941577522,1489.404054049093
0.545,0.495,0.395,0.657,41.4,23.8,14.2,7.9,4.5,-1.3,109.5,109.9,0.573,0.3329999999999999,0.432,0.362,0.8190000000000001,41.0,21.8,12.6,9.2,6.2,-6.7,107.6,114.6,0.537,1,0.6,0.3,1518.272340366534,1458.5344049810285
0.818,0.4589999999999999,0.308,0.75,48.0,24.8,14.6,9.0,5.0,8.4,109.8,101.6,0.547,0.455,0.4589999999999999,0.37,0.716,44.2,24.7,15.3,6.6,4.7,0.7,109.9,108.7,0.557,0,0.8,0.5,1557.4962692820634,1505.13244627711
0.455,0.4629999999999999,0.348,0.7240000000000001,42.0,24.2,14.8,8.4,5.7,1.1,109.5,108.5,0.569,0.636,0.428,0.354,0.765,47.4,23.0,13.6,6.3,5.4,3.2,103.7,100.7,0.5329999999999999,1,0.4,0.6,1502.62885964449,1525.7814154859243
0.273,0.451,0.34,0.721,40.5,23.5,17.7,7.7,6.0,-8.5,101.9,110.3,0.552,0.5,0.425,0.305,0.746,47.2,18.9,14.9,6.1,3.5,-1.8,104.4,106.1,0.522,0,0.3,0.4,1440.656251308486,1479.742547167864
0.364,0.429,0.312,0.731,44.0,24.9,13.8,7.9,5.9,-8.5,101.1,109.4,0.511,0.2,0.44,0.313,0.7909999999999999,37.7,21.1,13.6,7.7,6.6,-9.8,104.4,114.4,0.5479999999999999,1,0.3,0.2,1434.3013114174037,1437.9120519323733
0.583,0.441,0.337,0.789,46.6,24.3,15.7,6.5,5.5,-0.6,105.0,105.6,0.5529999999999999,0.545,0.47,0.365,0.8029999999999999,44.4,25.0,13.3,6.2,6.5,7.8,114.2,106.8,0.574,1,0.6,0.6,1505.790452441339,1542.874987736875
0.5,0.437,0.359,0.715,48.5,21.7,15.4,6.9,7.1,1.4,108.3,106.6,0.539,0.583,0.481,0.366,0.7040000000000001,42.2,23.0,14.1,8.8,5.5,3.6,109.0,105.2,0.5579999999999999,0,0.4,0.6,1504.1062857608465,1509.3554625833426
0.583,0.491,0.3929999999999999,0.67,41.7,23.7,14.0,7.8,4.6,-0.3,109.6,109.3,0.5720000000000001,0.455,0.493,0.353,0.721,41.9,24.6,14.5,8.1,5.8,-0.6,111.1,111.4,0.574,0,0.7,0.5,1525.056385084761,1500.035097100352
0.833,0.516,0.418,0.8190000000000001,44.9,29.7,15.0,7.4,5.7,10.3,118.8,108.2,0.624,0.5,0.455,0.369,0.708,44.1,24.5,14.7,6.6,5.0,0.8,110.1,108.8,0.5539999999999999,1,0.8,0.5,1573.2028987728754,1511.8688843686298
0.6,0.449,0.382,0.836,45.2,24.0,11.5,6.9,4.1,1.1,109.7,108.7,0.544,0.4,0.421,0.327,0.713,42.2,21.1,14.8,8.7,6.3,-6.2,104.3,110.0,0.528,1,0.5,0.4,1498.34143875319,1479.1547117637624
0.25,0.452,0.368,0.764,41.3,22.2,14.7,6.8,5.5,-7.0,104.9,112.2,0.551,0.091,0.444,0.347,0.823,42.7,20.5,15.6,7.7,2.0,-10.7,104.8,115.5,0.534,1,0.3,0.1,1451.7767490747078,1416.896675522763
0.545,0.474,0.3939999999999999,0.8220000000000001,44.6,21.3,14.6,5.1,5.9,4.7,111.7,107.2,0.5820000000000001,0.818,0.48,0.37,0.8009999999999999,50.0,25.7,14.8,5.9,5.9,13.0,115.4,102.4,0.595,1,0.6,0.8,1534.031751724062,1595.756855113182
0.455,0.4379999999999999,0.371,0.7040000000000001,47.5,22.2,16.2,6.8,7.0,0.5,107.4,106.7,0.54,0.182,0.446,0.32,0.784,37.4,21.3,14.1,7.7,6.3,-9.7,104.6,114.7,0.552,0,0.4,0.2,1493.4243211948296,1429.9659007301705
0.273,0.45,0.349,0.78,43.0,22.3,17.1,6.1,4.6,-4.4,107.3,111.8,0.56,0.636,0.446,0.29,0.6920000000000001,45.1,20.2,13.7,11.2,5.6,3.9,106.5,102.5,0.53,1,0.3,0.7,1465.0554991192769,1540.1909364430828
0.917,0.49,0.347,0.799,45.7,24.7,14.2,8.5,5.7,9.1,114.3,105.7,0.5870000000000001,0.3329999999999999,0.435,0.332,0.778,44.7,19.3,14.8,7.5,3.7,-2.5,105.6,108.0,0.529,1,0.9,0.3,1587.239132078401,1462.4631646645678
0.6,0.4479999999999999,0.373,0.754,38.8,24.3,13.9,10.6,4.2,1.7,106.3,104.9,0.556,0.615,0.444,0.336,0.785,47.1,24.7,15.6,6.2,6.2,-0.5,105.9,106.5,0.556,1,0.6,0.6,1532.96053786813,1509.5743737940988
0.455,0.477,0.351,0.74,44.5,25.2,14.2,6.9,5.5,-1.0,111.0,112.3,0.568,0.182,0.447,0.335,0.789,41.7,23.6,18.3,6.5,3.1,-12.5,100.3,112.6,0.5489999999999999,1,0.4,0.1,1475.9597745216524,1391.2950804149702
0.75,0.465,0.362,0.861,50.8,19.8,13.9,5.9,4.8,9.8,114.6,105.0,0.5760000000000001,0.583,0.429,0.358,0.778,45.9,23.7,13.2,6.7,5.2,2.3,104.8,102.6,0.5379999999999999,1,0.7,0.6,1573.0546106793438,1517.7444389893155
0.545,0.43,0.32,0.7390000000000001,46.7,19.8,14.5,6.4,3.7,-0.3,105.6,105.9,0.528,0.5,0.462,0.368,0.7959999999999999,44.3,24.7,12.6,6.4,6.3,7.0,114.4,107.7,0.568,0,0.5,0.5,1493.9190520874472,1539.0910663841153
0.75,0.4589999999999999,0.307,0.748,48.5,24.4,14.4,8.5,5.0,7.5,109.8,102.6,0.546,0.75,0.477,0.368,0.792,49.5,25.8,14.8,6.2,6.0,11.6,114.8,103.1,0.59,0,0.7,0.7,1550.7598311905435,1590.7804123656454
0.308,0.437,0.3289999999999999,0.7809999999999999,44.8,19.2,14.7,7.8,3.9,-3.6,105.9,109.5,0.529,0.417,0.436,0.321,0.741,43.8,25.0,14.0,7.9,5.9,-7.1,102.4,109.2,0.519,0,0.3,0.4,1456.152295518522,1442.2474626196065
0.5,0.486,0.349,0.701,43.1,24.4,14.6,8.3,5.6,0.6,110.1,109.1,0.565,0.25,0.451,0.3339999999999999,0.725,41.3,22.9,17.5,7.5,5.7,-9.0,102.1,110.9,0.5529999999999999,1,0.6,0.3,1517.4032236356284,1426.4797463889026
0.364,0.413,0.317,0.71,43.0,20.2,14.2,8.9,6.2,-6.3,103.2,109.2,0.519,0.615,0.485,0.365,0.691,41.9,22.7,14.4,8.9,5.5,4.0,108.9,104.7,0.561,1,0.4,0.6,1472.928158844573,1520.0374271493597
0.636,0.446,0.372,0.753,39.2,23.4,13.6,10.4,4.0,2.1,106.3,104.5,0.551,0.5,0.471,0.351,0.731,42.3,24.6,15.0,8.0,5.5,1.7,110.7,109.2,0.578,0,0.7,0.5,1538.579079376378,1510.665836141099
0.923,0.493,0.351,0.792,45.7,24.7,14.3,8.4,5.6,9.6,115.3,106.0,0.5920000000000001,0.5,0.478,0.358,0.747,45.2,25.4,14.5,6.9,5.6,0.6,111.5,111.2,0.57,0,0.9,0.4,1593.5500012244468,1484.9261643277823
0.583,0.441,0.288,0.688,45.9,20.0,14.0,11.1,5.4,2.4,106.2,103.6,0.524,0.1669999999999999,0.4429999999999999,0.33,0.802,41.3,22.9,18.2,6.8,3.4,-13.1,100.1,113.0,0.547,1,0.7,0.1,1525.613520944788,1382.32869060884
0.25,0.449,0.322,0.779,38.2,20.7,14.2,7.7,6.2,-8.4,105.4,114.2,0.5539999999999999,0.462,0.437,0.3289999999999999,0.7490000000000001,44.3,25.3,13.7,8.0,6.1,-4.5,103.1,107.3,0.523,1,0.3,0.5,1441.0757199469688,1466.8566731086703
0.583,0.473,0.396,0.8220000000000001,44.8,21.4,14.7,5.1,5.8,4.4,111.5,107.4,0.5820000000000001,0.846,0.519,0.419,0.818,44.4,29.6,14.7,7.5,5.9,10.8,119.1,108.2,0.624,1,0.6,0.9,1539.0081944715987,1581.800037738629
0.5379999999999999,0.48,0.382,0.6779999999999999,42.2,22.8,14.3,7.7,4.6,-1.4,107.7,108.6,0.561,0.636,0.449,0.391,0.826,45.5,23.5,11.9,6.6,4.2,1.6,109.0,107.3,0.545,1,0.6,0.6,1507.6882585494843,1504.567991672379
0.417,0.4379999999999999,0.37,0.7090000000000001,46.7,22.4,16.4,6.6,6.8,0.0,107.5,107.4,0.541,0.5710000000000001,0.449,0.33,0.779,47.0,24.8,16.0,6.4,6.1,-0.9,105.6,106.4,0.5579999999999999,0,0.4,0.6,1482.314501978031,1503.9558322858509
0.308,0.431,0.357,0.818,41.6,21.6,12.8,9.0,5.7,-6.9,107.2,114.3,0.535,0.462,0.456,0.365,0.71,44.1,24.2,14.8,6.7,4.8,-0.5,109.9,109.8,0.555,1,0.3,0.5,1451.7503602628012,1503.271745402876
0.308,0.4539999999999999,0.369,0.757,41.1,22.1,14.4,6.8,5.4,-6.4,104.8,111.4,0.55,0.3329999999999999,0.4579999999999999,0.359,0.772,42.8,23.1,17.1,6.3,4.6,-2.8,108.0,111.1,0.5670000000000001,0,0.4,0.3,1454.567072667771,1479.6329146175715
0.7859999999999999,0.515,0.417,0.809,44.1,29.2,14.7,7.4,6.0,9.6,117.9,108.2,0.619,0.231,0.449,0.336,0.73,41.3,23.0,17.5,7.7,5.5,-8.4,101.9,110.2,0.551,1,0.8,0.2,1575.0618369227568,1424.333304650174
